2.5008 1.041444e+00 3.293640e-01 7.120798e-01
2.5342 1.460669e+00 3.293640e-01 1.131305e+00
2.5675 -5.614300e-01 3.293640e-01 -8.907940e-01
2.6009 -1.023878e+00 3.293640e-01 -1.353242e+00
2.6342 1.657946e+00 3.293640e-01 1.328582e+00
2.6676 -9.815672e-01 3.293640e-01 -1.310931e+00
2.7009 -3.859247e-01 3.293640e-01 -7.152887e-01
2.7342 1.657857e-02 3.293640e-01 -3.127855e-01
2.7676 1.027108e+00 3.293640e-01 6.977435e-01
2.8009 6.795973e-01 3.293640e-01 3.502333e-01
2.8343 3.080481e-01 3.293640e-01 -2.131589e-02
2.8676 1.708148e-01 3.293640e-01 -1.585492e-01
2.9010 1.486661e+00 3.293640e-01 1.157297e+00
2.9343 -7.516899e-01 3.293640e-01 -1.081054e+00
2.9677 7.960838e-01 3.293640e-01 4.667198e-01
3.0010 1.019087e+00 1.363343e-01 8.827529e-01
3.0343 9.587456e-01 1.363343e-01 8.224113e-01
3.0677 1.222813e+00 1.363343e-01 1.086478e+00
3.1010 2.360052e+00 1.363343e-01 2.223717e+00
3.1344 -8.868314e-01 1.363343e-01 -1.023166e+00
3.1677 3.610925e-01 1.363343e-01 2.247581e-01
3.2011 -5.139194e-01 1.363343e-01 -6.502537e-01
3.2344 -1.251917e+00 1.363343e-01 -1.388251e+00
3.2678 -5.815987e-01 1.363343e-01 -7.179330e-01
3.3011 4.408872e-01 1.363343e-01 3.045529e-01
3.3344 -7.838767e-01 1.363343e-01 -9.202110e-01
3.3678 -2.565105e-01 1.363343e-01 -3.928448e-01
3.4011 1.010581e+00 1.363343e-01 8.742466e-01
3.4345 -2.109598e-01 1.363343e-01 -3.472941e-01
3.4678 -8.426297e-01 1.363343e-01 -9.789640e-01
3.5012 1.234676e+00 -7.677508e-01 2.002426e+00
3.5345 -1.848033e+00 -7.677508e-01 -1.080283e+00
3.5679 -1.547154e+00 -7.677508e-01 -7.794036e-01
3.6012 -4.341474e-01 -7.677508e-01 3.336034e-01
3.6345 -1.194235e+00 -7.677508e-01 -4.264842e-01
3.6679 2.460200e-02 -7.677508e-01 7.923528e-01
3.7012 -1.778335e+00 -7.677508e-01 -1.010584e+00
3.7346 -2.970347e-01 -7.677508e-01 4.707161e-01
3.7679 -9.467491e-01 -7.677508e-01 -1.789983e-01
3.8013 -2.461569e-01 -7.677508e-01 5.215939e-01
3.8346 -3.575501e+00 -7.677508e-01 -2.807750e+00
3.8680 -2.497471e-01 -7.677508e-01 5.180037e-01
3.9013 2.958554e-01 -7.677508e-01 1.063606e+00
3.9346 -1.158981e+00 -7.677508e-01 -3.912304e-01
3.9680 2.046801e-01 -7.677508e-01 9.724309e-01
4.0013 -4.090480e-01 -2.416456e-01 -1.674023e-01
4.0347 1.361259e+00 -2.416456e-01 1.602905e+00
4.0680 1.133370e+00 -2.416456e-01 1.375015e+00
4.1014 4.743885e-01 -2.416456e-01 7.160342e-01
4.1347 -5.996081e-01 -2.416456e-01 -3.579624e-01
4.1681 1.305128e+00 -2.416456e-01 1.546774e+00
4.2014 -8.994962e-01 -2.416456e-01 -6.578505e-01
4.2347 -1.825575e+00 -2.416456e-01 -1.583929e+00
4.2681 2.524833e-01 -2.416456e-01 4.941289e-01
4.3014 -1.094897e+00 -2.416456e-01 -8.532515e-01
4.3348 -2.784825e-01 -2.416456e-01 -3.683683e-02
4.3681 -2.079083e-01 -2.416456e-01 3.373731e-02
4.4015 3.258568e-01 -2.416456e-01 5.675024e-01
4.4348 -9.833716e-01 -2.416456e-01 -7.417260e-01
4.4682 -2.178784e+00 -2.416456e-01 -1.937138e+00
4.5015 1.075487e+00 -1.604382e-02 1.091531e+00
4.5348 -1.590920e+00 -1.604382e-02 -1.574876e+00
4.5682 -1.355288e+00 -1.604382e-02 -1.339244e+00
4.6015 3.739579e-01 -1.604382e-02 3.900017e-01
4.6349 1.555234e-01 -1.604382e-02 1.715672e-01
4.6682 6.086874e-01 -1.604382e-02 6.247312e-01
4.7016 7.710120e-01 -1.604382e-02 7.870558e-01
4.7349 2.004144e-01 -1.604382e-02 2.164582e-01
4.7683 -9.869460e-01 -1.604382e-02 -9.709021e-01
4.8016 -1.852416e-02 -1.604382e-02 -2.480340e-03
4.8349 1.581199e+00 -1.604382e-02 1.597243e+00
4.8683 -1.719542e+00 -1.604382e-02 -1.703499e+00
4.9016 5.409129e-01 -1.604382e-02 5.569567e-01
4.9350 -7.058468e-01 -1.604382e-02 -6.898030e-01
4.9683 8.292169e-01 -1.604382e-02 8.452607e-01
5.0017 5.336632e-01 -1.507074e+00 2.040737e+00
5.0350 -1.644296e+00 -1.507074e+00 -1.372219e-01
5.0684 -6.966823e-01 -1.507074e+00 8.103918e-01
5.1017 -2.310612e+00 -1.507074e+00 -8.035382e-01
5.1350 -2.112036e+00 -1.507074e+00 -6.049615e-01
5.1684 -1.951506e+00 -1.507074e+00 -4.444323e-01
5.2017 -5.953390e-02 -1.507074e+00 1.447540e+00
5.2351 -2.085676e+00 -1.507074e+00 -5.786024e-01
5.2684 -2.479374e+00 -1.507074e+00 -9.723000e-01
5.3018 -2.550388e+00 -1.507074e+00 -1.043314e+00
5.3351 -1.632001e+00 -1.507074e+00 -1.249266e-01
5.3685 -1.337135e+00 -1.507074e+00 1.699388e-01
5.4018 -2.124864e+00 -1.507074e+00 -6.177903e-01
5.4351 -1.094077e+00 -1.507074e+00 4.129971e-01
5.4685 -1.061592e+00 -1.507074e+00 4.454820e-01
5.5018 -6.627327e-02 -7.422310e-01 6.759578e-01
5.5352 -9.618435e-02 -7.422310e-01 6.460467e-01
5.5685 -9.209720e-01 -7.422310e-01 -1.787410e-01
5.6019 -1.389043e+00 -7.422310e-01 -6.468120e-01
5.6352 -7.402732e-01 -7.422310e-01 1.957802e-03
5.6686 -7.275719e-01 -7.422310e-01 1.465914e-02
5.7019 -4.101330e-01 -7.422310e-01 3.320980e-01
5.7352 -1.699711e+00 -7.422310e-01 -9.574799e-01
5.7686 -3.019120e+00 -7.422310e-01 -2.276889e+00
5.8019 -1.967830e+00 -7.422310e-01 -1.225599e+00
5.8353 5.962600e-02 -7.422310e-01 8.018570e-01
5.8686 6.585842e-01 -7.422310e-01 1.400815e+00
5.9020 -8.451071e-01 -7.422310e-01 -1.028761e-01
5.9353 -7.659122e-01 -7.422310e-01 -2.368118e-02
5.9687 7.964564e-01 -7.422310e-01 1.538687e+00
6.0020 -6.210692e-01 -8.681810e-01 2.471118e-01
6.0353 9.841907e-01 -8.681810e-01 1.852372e+00
6.0687 7.891971e-01 -8.681810e-01 1.657378e+00
6.1020 -1.558216e+00 -8.681810e-01 -6.900351e-01
6.1354 -2.715378e+00 -8.681810e-01 -1.847197e+00
6.1687 -2.225415e+00 -8.681810e-01 -1.357234e+00
6.2021 4.986278e-01 -8.681810e-01 1.366809e+00
6.2354 -2.556977e-01 -8.681810e-01 6.124833e-01
6.2688 -1.392189e+00 -8.681810e-01 -5.240080e-01
6.3021 -3.070340e+00 -8.681810e-01 -2.202159e+00
6.3354 -2.325316e+00 -8.681810e-01 -1.457135e+00
6.3688 -1.112701e+00 -8.681810e-01 -2.445201e-01
6.4021 -7.203184e-01 -8.681810e-01 1.478626e-01
6.4355 -1.361395e+00 -8.681810e-01 -4.932142e-01
6.4688 2.063305e+00 -8.681810e-01 2.931486e+00
6.5022 -2.221859e+00 -1.269029e+00 -9.528292e-01
6.5355 -1.033796e+00 -1.269029e+00 2.352334e-01
6.5689 -2.285226e+00 -1.269029e+00 -1.016197e+00
6.6022 -2.058021e+00 -1.269029e+00 -7.889916e-01
6.6355 -2.677465e+00 -1.269029e+00 -1.408435e+00
6.6689 -1.711842e+00 -1.269029e+00 -4.428129e-01
6.7022 -2.384994e+00 -1.269029e+00 -1.115965e+00
6.7356 -4.363084e-01 -1.269029e+00 8.327210e-01
6.7689 -7.050130e-01 -1.269029e+00 5.640164e-01
6.8023 1.362990e-01 -1.269029e+00 1.405328e+00
6.8356 -4.141881e-01 -1.269029e+00 8.548413e-01
6.8690 -9.664025e-01 -1.269029e+00 3.026270e-01
6.9023 -3.032893e+00 -1.269029e+00 -1.763864e+00
6.9356 1.055044e+00 -1.269029e+00 2.324074e+00
6.9690 -2.987756e-01 -1.269029e+00 9.702538e-01
7.0023 -1.475010e+00 -6.680688e-01 -8.069411e-01
7.0357 -1.871105e+00 -6.680688e-01 -1.203036e+00
7.0690 1.062079e+00 -6.680688e-01 1.730148e+00
7.1024 -1.070149e-02 -6.680688e-01 6.573673e-01
7.1357 -4.413074e-01 -6.680688e-01 2.267614e-01
7.1691 5.143810e-01 -6.680688e-01 1.182450e+00
7.2024 4.965443e-01 -6.680688e-01 1.164613e+00
7.2357 -7.908446e-01 -6.680688e-01 -1.227758e-01
7.2691 -7.114068e-01 -6.680688e-01 -4.333799e-02
7.3024 -1.103759e+00 -6.680688e-01 -4.356902e-01
7.3358 -1.463223e+00 -6.680688e-01 -7.951545e-01
7.3691 -1.365162e+00 -6.680688e-01 -6.970935e-01
7.4025 -1.347688e+00 -6.680688e-01 -6.796190e-01
7.4358 -2.099693e+00 -6.680688e-01 -1.431624e+00
7.4692 5.858640e-01 -6.680688e-01 1.253933e+00
7.5025 2.432814e-01 1.165059e-01 1.267755e-01
7.5358 1.710002e+00 1.165059e-01 1.593496e+00
7.5692 -6.419711e-01 1.165059e-01 -7.584771e-01
7.6025 -8.158477e-01 1.165059e-01 -9.323536e-01
7.6359 -2.763852e-01 1.165059e-01 -3.928911e-01
7.6692 4.964275e-01 1.165059e-01 3.799215e-01
7.7026 -5.764143e-01 1.165059e-01 -6.929202e-01
7.7359 -1.019676e+00 1.165059e-01 -1.136182e+00
7.7693 1.781463e-01 1.165059e-01 6.164038e-02
7.8026 -5.003873e-01 1.165059e-01 -6.168932e-01
7.8359 2.485937e-01 1.165059e-01 1.320877e-01
7.8693 3.983774e-01 1.165059e-01 2.818714e-01
7.9026 -1.330833e+00 1.165059e-01 -1.447339e+00
7.9360 6.620308e-01 1.165059e-01 5.455249e-01
7.9693 2.972244e+00 1.165059e-01 2.855738e+00
8.0027 4.998643e-01 7.255189e-01 -2.256547e-01
8.0360 9.049660e-01 7.255189e-01 1.794470e-01
8.0694 1.724529e+00 7.255189e-01 9.990102e-01
8.1027 -2.197588e-01 7.255189e-01 -9.452778e-01
8.1360 4.068497e-01 7.255189e-01 -3.186692e-01
8.1694 7.473145e-02 7.255189e-01 -6.507875e-01
8.2027 1.241573e-01 7.255189e-01 -6.013616e-01
8.2361 4.966472e-01 7.255189e-01 -2.288717e-01
8.2694 4.843163e-01 7.255189e-01 -2.412026e-01
8.3028 7.032109e-01 7.255189e-01 -2.230807e-02
8.3361 3.600119e-01 7.255189e-01 -3.655071e-01
8.3695 1.730508e+00 7.255189e-01 1.004989e+00
8.4028 6.488697e-01 7.255189e-01 -7.664927e-02
8.4361 1.792407e+00 7.255189e-01 1.066888e+00
8.4695 1.151474e+00 7.255189e-01 4.259553e-01
8.5028 7.158799e-01 8.256815e-01 -1.098017e-01
8.5362 1.613207e+00 8.256815e-01 7.875258e-01
8.5695 4.381745e-01 8.256815e-01 -3.875070e-01
8.6029 1.249511e+00 8.256815e-01 4.238296e-01
8.6362 1.069730e+00 8.256815e-01 2.440486e-01
8.6696 -9.323079e-01 8.256815e-01 -1.757989e+00
8.7029 1.276345e+00 8.256815e-01 4.506637e-01
8.7362 1.872976e-01 8.256815e-01 -6.383839e-01
8.7696 2.176292e-01 8.256815e-01 -6.080523e-01
8.8029 2.577227e+00 8.256815e-01 1.751546e+00
8.8363 6.284214e-01 8.256815e-01 -1.972601e-01
8.8696 1.584584e+00 8.256815e-01 7.589028e-01
8.9030 2.317998e+00 8.256815e-01 1.492316e+00
8.9363 -6.743343e-01 8.256815e-01 -1.500016e+00
8.9697 1.158595e-01 8.256815e-01 -7.098220e-01
9.0030 -6.636968e-01 9.060668e-01 -1.569764e+00
9.0363 1.846669e+00 9.060668e-01 9.406027e-01
9.0697 -3.143788e-01 9.060668e-01 -1.220446e+00
9.1030 1.067197e+00 9.060668e-01 1.611298e-01
9.1364 1.395811e+00 9.060668e-01 4.897445e-01
9.1697 2.311316e-01 9.060668e-01 -6.749351e-01
9.2031 2.687565e-02 9.060668e-01 -8.791911e-01
9.2364 -7.427616e-02 9.060668e-01 -9.803429e-01
9.2698 1.527749e+00 9.060668e-01 6.216819e-01
9.3031 2.020759e+00 9.060668e-01 1.114692e+00
9.3364 1.674712e+00 9.060668e-01 7.686452e-01
9.3698 1.087943e+00 9.060668e-01 1.818761e-01
9.4031 9.817869e-01 9.060668e-01 7.572009e-02
9.4365 3.596214e-01 9.060668e-01 -5.464454e-01
9.4698 2.423098e+00 9.060668e-01 1.517031e+00
9.5032 8.945211e-01 4.322635e-01 4.622576e-01
9.5365 1.549542e+00 4.322635e-01 1.117278e+00
9.5699 -3.596331e-01 4.322635e-01 -7.918966e-01
9.6032 1.743072e-01 4.322635e-01 -2.579563e-01
9.6365 1.355380e+00 4.322635e-01 9.231167e-01
9.6699 8.477626e-01 4.322635e-01 4.154991e-01
9.7032 -7.700867e-01 4.322635e-01 -1.202350e+00
9.7366 2.062533e+00 4.322635e-01 1.630270e+00
9.7699 1.067715e+00 4.322635e-01 6.354516e-01
9.8033 -6.221089e-01 4.322635e-01 -1.054372e+00
9.8366 2.615781e+00 4.322635e-01 2.183518e+00
9.8700 -7.054381e-02 4.322635e-01 -5.028073e-01
9.9033 -1.613458e+00 4.322635e-01 -2.045722e+00
9.9366 1.793216e-01 4.322635e-01 -2.529419e-01
9.9700 -8.270805e-01 4.322635e-01 -1.259344e+00
10.0033 5.692785e-01 5.600300e-01 9.248529e-03
10.0367 2.076497e-01 5.600300e-01 -3.523803e-01
10.0700 3.428052e-01 5.600300e-01 -2.172248e-01
10.1034 1.003228e+00 5.600300e-01 4.431978e-01
10.1367 8.440073e-01 5.600300e-01 2.839773e-01
10.1701 2.172090e+00 5.600300e-01 1.612060e+00
10.2034 1.304511e+00 5.600300e-01 7.444810e-01
10.2367 1.472767e+00 5.600300e-01 9.127372e-01
10.2701 -1.338357e+00 5.600300e-01 -1.898387e+00
10.3034 7.428667e-01 5.600300e-01 1.828367e-01
10.3368 -2.829527e-01 5.600300e-01 -8.429826e-01
10.3701 7.137138e-02 5.600300e-01 -4.886586e-01
10.4035 2.389438e+00 5.600300e-01 1.829408e+00
10.4368 -1.828133e+00 5.600300e-01 -2.388163e+00
10.4702 7.298791e-01 5.600300e-01 1.698491e-01
10.5035 5.227831e-01 1.015208e+00 -4.924249e-01
10.5368 1.392113e+00 1.015208e+00 3.769050e-01
10.5702 6.585608e-01 1.015208e+00 -3.566472e-01
10.6035 2.207192e-01 1.015208e+00 -7.944888e-01
10.6369 2.028549e+00 1.015208e+00 1.013341e+00
10.6702 1.779993e+00 1.015208e+00 7.647851e-01
10.7036 1.762092e+00 1.015208e+00 7.468845e-01
10.7369 1.951456e+00 1.015208e+00 9.362480e-01
10.7703 2.561748e+00 1.015208e+00 1.546540e+00
10.8036 9.685994e-01 1.015208e+00 -4.660863e-02
10.8369 1.110006e-01 1.015208e+00 -9.042074e-01
10.8703 1.627880e+00 1.015208e+00 6.126715e-01
10.9036 -7.126010e-01 1.015208e+00 -1.727809e+00
10.9370 1.956356e-03 1.015208e+00 -1.013252e+00
10.9703 3.532703e-01 1.015208e+00 -6.619377e-01
11.0037 1.310842e+00 8.435063e-01 4.673356e-01
11.0370 4.295225e-01 8.435063e-01 -4.139839e-01
11.0704 -2.773163e-02 8.435063e-01 -8.712380e-01
11.1037 2.045301e+00 8.435063e-01 1.201795e+00
11.1370 8.606305e-01 8.435063e-01 1.712413e-02
11.1704 -1.999439e-02 8.435063e-01 -8.635007e-01
11.2037 -1.860421e+00 8.435063e-01 -2.703927e+00
11.2371 1.096879e+00 8.435063e-01 2.533727e-01
11.2704 2.097792e+00 8.435063e-01 1.254285e+00
11.3038 1.329744e-01 8.435063e-01 -7.105320e-01
11.3371 1.726417e+00 8.435063e-01 8.829104e-01
11.3705 2.561140e+00 8.435063e-01 1.717633e+00
11.4038 1.114700e+00 8.435063e-01 2.711932e-01
11.4371 3.960525e-01 8.435063e-01 -4.474539e-01
11.4705 7.884932e-01 8.435063e-01 -5.501311e-02
11.5038 -3.748769e-01 4.193252e-01 -7.942022e-01
11.5372 8.567980e-01 4.193252e-01 4.374728e-01
11.5705 5.516266e-01 4.193252e-01 1.323013e-01
11.6039 -1.966724e-01 4.193252e-01 -6.159976e-01
11.6372 6.406673e-01 4.193252e-01 2.213421e-01
11.6706 -1.189922e+00 4.193252e-01 -1.609248e+00
11.7039 -9.182872e-01 4.193252e-01 -1.337612e+00
11.7372 -1.252176e+00 4.193252e-01 -1.671501e+00
11.7706 1.218547e+00 4.193252e-01 7.992214e-01
11.8039 3.211051e-01 4.193252e-01 -9.822018e-02
11.8373 -1.501736e+00 4.193252e-01 -1.921062e+00
11.8706 2.637912e+00 4.193252e-01 2.218587e+00
11.9040 1.226641e+00 4.193252e-01 8.073155e-01
11.9373 2.149377e+00 4.193252e-01 1.730052e+00
11.9707 2.120877e+00 4.193252e-01 1.701552e+00
12.0040 -2.959913e-01 5.647622e-01 -8.607535e-01
12.0373 1.177657e+00 5.647622e-01 6.128945e-01
12.0707 1.660122e+00 5.647622e-01 1.095360e+00
12.1040 1.868048e+00 5.647622e-01 1.303286e+00
12.1374 6.789943e-02 5.647622e-01 -4.968627e-01
12.1707 9.130023e-01 5.647622e-01 3.482402e-01
12.2041 -5.373825e-01 5.647622e-01 -1.102145e+00
12.2374 1.849893e+00 5.647622e-01 1.285131e+00
12.2708 1.625539e+00 5.647622e-01 1.060777e+00
12.3041 6.468233e-01 5.647622e-01 8.206113e-02
12.3374 -1.662702e+00 5.647622e-01 -2.227465e+00
12.3708 -4.863939e-01 5.647622e-01 -1.051156e+00
12.4041 8.458896e-01 5.647622e-01 2.811274e-01
12.4375 5.329350e-02 5.647622e-01 -5.114687e-01
12.4708 7.457354e-01 5.647622e-01 1.809732e-01
12.5042 1.574246e+00 6.433657e-01 9.308803e-01
12.5375 6.708540e-01 6.433657e-01 2.748829e-02
12.5709 1.393468e-01 6.433657e-01 -5.040190e-01
12.6042 1.984738e+00 6.433657e-01 1.341372e+00
12.6375 1.019410e+00 6.433657e-01 3.760443e-01
12.6709 9.600590e-01 6.433657e-01 3.166932e-01
12.7042 1.375576e+00 6.433657e-01 7.322102e-01
12.7376 1.425469e+00 6.433657e-01 7.821036e-01
12.7709 2.287531e-01 6.433657e-01 -4.146126e-01
12.8043 5.608630e-01 6.433657e-01 -8.250274e-02
12.8376 1.906766e-01 6.433657e-01 -4.526891e-01
12.8710 -6.294100e-01 6.433657e-01 -1.272776e+00
12.9043 5.171382e-01 6.433657e-01 -1.262275e-01
12.9376 -1.790834e-01 6.433657e-01 -8.224491e-01
12.9710 -1.881502e-01 6.433657e-01 -8.315159e-01
13.0043 1.849964e+00 4.932734e-01 1.356691e+00
13.0377 -1.028344e-01 4.932734e-01 -5.961078e-01
13.0710 -1.030099e-03 4.932734e-01 -4.943035e-01
13.1044 6.803991e-03 4.932734e-01 -4.864695e-01
13.1377 1.221133e+00 4.932734e-01 7.278593e-01
13.1711 3.827704e+00 4.932734e-01 3.334431e+00
13.2044 -9.314821e-01 4.932734e-01 -1.424756e+00
13.2377 5.223925e-01 4.932734e-01 2.911908e-02
13.2711 1.355053e+00 4.932734e-01 8.617791e-01
13.3044 -4.956956e-01 4.932734e-01 -9.889691e-01
13.3378 -5.050948e-01 4.932734e-01 -9.983683e-01
13.3711 8.819919e-01 4.932734e-01 3.887184e-01
13.4045 8.334132e-01 4.932734e-01 3.401398e-01
13.4378 3.618028e-02 4.932734e-01 -4.570932e-01
13.4712 -1.099397e+00 4.932734e-01 -1.592670e+00
13.5045 -7.176280e-01 -5.135474e-02 -6.662733e-01
13.5378 -1.143473e-01 -5.135474e-02 -6.299254e-02
13.5712 -5.744924e-01 -5.135474e-02 -5.231376e-01
13.6045 8.487381e-01 -5.135474e-02 9.000928e-01
13.6379 2.492259e+00 -5.135474e-02 2.543614e+00
13.6712 6.370318e-01 -5.135474e-02 6.883866e-01
13.7046 1.421703e+00 -5.135474e-02 1.473058e+00
13.7379 2.189264e-01 -5.135474e-02 2.702812e-01
13.7713 -7.336853e-01 -5.135474e-02 -6.823305e-01
13.8046 -3.036513e-01 -5.135474e-02 -2.522965e-01
13.8379 -1.261037e+00 -5.135474e-02 -1.209682e+00
13.8713 5.897134e-02 -5.135474e-02 1.103261e-01
13.9046 -1.797179e+00 -5.135474e-02 -1.745824e+00
13.9380 4.437940e-02 -5.135474e-02 9.573414e-02
13.9713 -9.903103e-01 -5.135474e-02 -9.389556e-01
14.0047 -7.341988e-01 -1.114402e-01 -6.227586e-01
14.0380 -1.389190e-01 -1.114402e-01 -2.747877e-02
14.0714 -1.267154e+00 -1.114402e-01 -1.155714e+00
14.1047 -1.414295e+00 -1.114402e-01 -1.302854e+00
14.1380 -7.493181e-01 -1.114402e-01 -6.378779e-01
14.1714 -1.609440e+00 -1.114402e-01 -1.497999e+00
14.2047 4.678638e-01 -1.114402e-01 5.793040e-01
14.2381 3.934241e-01 -1.114402e-01 5.048643e-01
14.2714 1.194115e+00 -1.114402e-01 1.305555e+00
14.3048 9.075363e-01 -1.114402e-01 1.018977e+00
14.3381 -3.112755e-01 -1.114402e-01 -1.998352e-01
14.3715 9.734528e-01 -1.114402e-01 1.084893e+00
14.4048 9.802570e-01 -1.114402e-01 1.091697e+00
14.4381 4.038364e-02 -1.114402e-01 1.518239e-01
14.4715 -4.040361e-01 -1.114402e-01 -2.925959e-01
14.5048 6.843777e-01 1.025523e-01 5.818254e-01
14.5382 1.543622e+00 1.025523e-01 1.441069e+00
14.5715 7.727392e-01 1.025523e-01 6.701869e-01
14.6049 -2.155700e-01 1.025523e-01 -3.181222e-01
14.6382 7.998732e-01 1.025523e-01 6.973210e-01
14.6716 3.891020e-01 1.025523e-01 2.865497e-01
14.7049 -6.794089e-01 1.025523e-01 -7.819612e-01
14.7382 -1.731292e-01 1.025523e-01 -2.756815e-01
14.7716 -1.046177e+00 1.025523e-01 -1.148730e+00
14.8049 2.269141e+00 1.025523e-01 2.166589e+00
14.8383 -7.857217e-01 1.025523e-01 -8.882739e-01
14.8716 1.237362e+00 1.025523e-01 1.134810e+00
14.9050 -1.763649e+00 1.025523e-01 -1.866201e+00
14.9383 -1.493226e+00 1.025523e-01 -1.595778e+00
14.9717 -1.051319e-03 1.025523e-01 -1.036036e-01
15.0050 6.123950e-01 2.110413e-01 4.013537e-01
15.0383 9.437659e-01 2.110413e-01 7.327246e-01
15.0717 -1.398187e+00 2.110413e-01 -1.609228e+00
15.1050 -7.044228e-01 2.110413e-01 -9.154641e-01
15.1384 1.599672e-01 2.110413e-01 -5.107409e-02
15.1717 1.136434e+00 2.110413e-01 9.253930e-01
15.2051 1.638391e+00 2.110413e-01 1.427350e+00
15.2384 1.099643e+00 2.110413e-01 8.886017e-01
15.2718 -4.245320e-01 2.110413e-01 -6.355733e-01
